fiscal_year,naics4,category,dollars,actions
2022,3315,edwosb,19469.06,10
2022,3315,hubzone,13614.20,9
2022,3315,sdvosb,786056.26,25
2022,3315,vosb,863876.11,161
2022,3315,woman_owned,1357571.80,167
2022,3321,all,61343492.67,8446
2022,3321,small_business,32766446.11,7171
2022,3321,sdb,8709192.23,1564
2022,3321,eight_a,142037.12,28
2022,3321,wosb,2784132.12,2285
2022,3321,edwosb,834156.94,251
2022,3321,hubzone,2876707.79,848
2022,3321,sdvosb,2906953.25,660
2022,3321,vosb,5181425.23,911
2022,3321,woman_owned,2963583.08,2387
2022,3322,all,116665061.05,69931
2022,3322,small_business,51198813.96,29491
2022,3322,sdb,12097758.45,1677
2022,3322,eight_a,1456460.27,46
2022,3322,wosb,4630411.86,6447
2022,3322,edwosb,661870.69,589
2022,3322,hubzone,1900203.38,144
2022,3322,sdvosb,3171249.84,360
2022,3322,vosb,6081212.92,1896
2022,3322,woman_owned,5399355.48,6936
2022,3323,all,373632673.47,116419
2022,3323,small_business,242237839.80,4133
2022,3323,sdb,63460310.84,780
2022,3323,eight_a,26641291.54,135
2022,3323,wosb,39802035.95,476
2022,3323,edwosb,7555829.01,103
2022,3323,hubzone,15553577.94,147
2022,3323,sdvosb,13638762.18,286
2022,3323,vosb,42826010.92,500
2022,3323,woman_owned,45539177.85,740
2022,3324,all,2689198354.18,5065
2022,3324,small_business,144713489.74,3526
2022,3324,sdb,28342716.05,512
2022,3324,eight_a,1024248.40,29
2022,3324,wosb,1041185.06,949
2022,3324,edwosb,1428012.25,73
2022,3324,hubzone,9735313.42,162
2022,3324,sdvosb,3859623.37,168
2022,3324,vosb,10185609.43,377
2022,3324,woman_owned,1565559.28,987
2022,3325,all,612864812.13,162259
2022,3325,small_business,265804950.68,134532
2022,3325,sdb,46778694.60,8220
2022,3325,eight_a,9880617.55,427
2022,3325,wosb,30001914.00,12483
2022,3325,edwosb,4792601.15,851
2022,3325,hubzone,13952388.75,1755
2022,3325,sdvosb,30106128.28,2817
2022,3325,vosb,49905234.05,7213
2022,3325,woman_owned,43959035.64,27578
2022,3326,all,56596631.62,8571
2022,3326,small_business,29981061.59,6156
2022,3326,sdb,5295868.81,963
2022,3326,eight_a,545934.33,27
2022,3326,wosb,8175941.73,1328
2022,3326,edwosb,413178.72,227
2022,3326,hubzone,4259799.43,484
2022,3326,sdvosb,2837448.58,212
2022,3326,vosb,6004887.90,516
2022,3326,woman_owned,8876311.89,1495
2022,3327,all,364428546.45,68950
2022,3327,small_business,208179393.32,42827
2022,3327,sdb,35611894.22,8812
2022,3327,eight_a,4859918.48,125
2022,3327,wosb,31734594.08,9516
2022,3327,edwosb,4894183.02,1311
2022,3327,hubzone,23099183.34,3064
2022,3327,sdvosb,14205463.78,1653
2022,3327,vosb,20052798.62,3787
2022,3327,woman_owned,34407937.43,10404
2022,3328,all,13781949.09,651
2022,3328,small_business,4867284.62,494
2022,3328,sdb,1167737.51,71
2022,3328,eight_a,0.00,5
2022,3328,wosb,1187999.25,55
2022,3328,edwosb,510203.00,18
2022,3328,hubzone,350573.94,22
2022,3328,sdvosb,65062.91,8
2022,3328,vosb,160942.75,181
2022,3328,woman_owned,1179422.21,82
2022,3329,all,7009278147.02,100351
2022,3329,small_business,1522924952.33,57176
2022,3329,sdb,477697937.75,8831
2022,3329,eight_a,14099439.03,302
2022,3329,wosb,169955621.62,7755
2022,3329,edwosb,20179228.49,1930
2022,3329,hubzone,32328688.40,1763
2022,3329,sdvosb,65119809.83,3539
2022,3329,vosb,449109066.68,7528
2022,3329,woman_owned,191359241.26,9172
2022,3331,all,585800793.88,12025
2022,3331,small_business,167620455.22,10369
2022,3331,sdb,38182891.96,8379
2022,3331,eight_a,456426.48,17
2022,3331,wosb,7302452.64,243
2022,3331,edwosb,1980860.73,70
2022,3331,hubzone,14831317.61,352
2022,3331,sdvosb,27240539.55,389
2022,3331,vosb,28338666.88,440
2022,3331,woman_owned,7917872.72,281
2022,3332,all,187317085.53,11345
2022,3332,small_business,112116407.75,8263
2022,3332,sdb,49627934.76,1694
2022,3332,eight_a,2071771.40,87
2022,3332,wosb,41053524.78,1681
2022,3332,edwosb,32899159.42,771
2022,3332,hubzone,1060480.04,141
2022,3332,sdvosb,5925777.64,305
2022,3332,vosb,12828624.41,1309
2022,3332,woman_owned,42373573.02,1931
2022,3333,all,1844131930.64,64881
2022,3333,small_business,399226443.25,51982
2022,3333,sdb,50435954.12,1621
2022,3333,eight_a,10148033.49,424
2022,3333,wosb,39861708.27,1007
2022,3333,edwosb,11512806.57,285
2022,3333,hubzone,6878084.82,304
2022,3333,sdvosb,25441966.41,567
2022,3333,vosb,39979237.97,948
2022,3333,woman_owned,43325196.07,1790
2022,3334,all,370079308.11,8031
2022,3334,small_business,231933184.80,5653
2022,3334,sdb,28183738.62,1121
2022,3334,eight_a,8313461.92,117
2022,3334,wosb,22500408.33,764
2022,3334,edwosb,8936533.61,253
2022,3334,hubzone,4150460.62,91
2022,3334,sdvosb,12091126.70,379
2022,3334,vosb,19798740.09,657
2022,3334,woman_owned,24037583.49,868
2022,3335,all,211951415.71,9956
2022,3335,small_business,121200560.04,9187
2022,3335,sdb,28983230.51,470
2022,3335,eight_a,735611.50,28
2022,3335,wosb,39451595.42,596
2022,3335,edwosb,4230145.50,93
2022,3335,hubzone,1678630.81,75
2022,3335,sdvosb,1736297.67,72
2022,3335,vosb,6509951.21,209
2022,3335,woman_owned,40631297.55,836
2022,3336,all,778881136.62,54370
2022,3336,small_business,247188959.94,44965
2022,3336,sdb,29684546.99,1745
2022,3336,eight_a,230713.91,47
2022,3336,wosb,23485923.69,1655
2022,3336,edwosb,1849813.37,371
2022,3336,hubzone,4369498.42,334
2022,3336,sdvosb,25303461.58,935
2022,3336,vosb,36025848.39,1926
2022,3336,woman_owned,24492933.20,1974
2022,3339,all,1523318952.89,52896
2022,3339,small_business,977004991.03,41927
2022,3339,sdb,232434923.06,3591
2022,3339,eight_a,6027280.64,169
2022,3339,wosb,61719226.12,3364
2022,3339,edwosb,17100013.93,643
2022,3339,hubzone,25382730.48,576
2022,3339,sdvosb,118199752.14,1448
2022,3339,vosb,178019610.51,2875
2022,3339,woman_owned,69650285.35,3838
2022,3341,all,4118934198.44,40363
2022,3341,small_business,1661901508.56,31410
2022,3341,sdb,381415091.18,20345
2022,3341,eight_a,80253329.69,635
2022,3341,wosb,546076546.67,8279
2022,3341,edwosb,119441106.87,3647
2022,3341,hubzone,147194953.75,1748
2022,3341,sdvosb,142606625.54,1533
2022,3341,vosb,260968945.28,2662
2022,3341,woman_owned,666758396.56,9999
2022,3342,all,6115506029.83,21732
2022,3342,small_business,1055771953.60,12020
2022,3342,sdb,331037796.61,2876
2022,3342,eight_a,66094815.92,393
2022,3342,wosb,186024733.56,2617
2022,3342,edwosb,29102928.39,1075
2022,3342,hubzone,32606436.90,967
2022,3342,sdvosb,182608373.29,724
2022,3342,vosb,213683027.01,1696
2022,3342,woman_owned,329974429.67,2919
2022,3343,all,159889787.87,3408
2022,3343,small_business,92178468.98,2823
2022,3343,sdb,37416183.54,1174
2022,3343,eight_a,15229029.59,207
2022,3343,wosb,17776077.88,666
2022,3343,edwosb,9271943.21,328
2022,3343,hubzone,12416737.18,272
2022,3343,sdvosb,19071676.64,284
2022,3343,vosb,31556997.00,699
2022,3343,woman_owned,25029613.08,724
2022,3344,all,1666386877.76,49001
2022,3344,small_business,439048317.35,35861
2022,3344,sdb,88173694.55,7450
2022,3344,eight_a,13529822.27,398
2022,3344,wosb,71167955.58,7497
2022,3344,edwosb,13944646.46,1375
2022,3344,hubzone,20357185.62,2146
2022,3344,sdvosb,26307748.15,1933
2022,3344,vosb,50598726.87,4311
2022,3344,woman_owned,76315015.60,8418
2022,3345,all,17959944212.54,68565
2022,3345,small_business,2086868428.73,30946
2022,3345,sdb,363802941.81,4771
2022,3345,eight_a,64873182.15,311
2022,3345,wosb,263832140.24,3998
2022,3345,edwosb,39490864.75,835
2022,3345,hubzone,70582135.93,680
2022,3345,sdvosb,267566565.25,2687
2022,3345,vosb,368410180.30,5331
2022,3345,woman_owned,342053550.95,5183
2022,3346,all,87218822.28,1979
2022,3346,small_business,18188737.62,1241
2022,3346,sdb,7701669.55,352
2022,3346,eight_a,783229.03,14
2022,3346,wosb,3671778.90,604
2022,3346,edwosb,1255242.69,131
2022,3346,hubzone,1134772.29,28
2022,3346,sdvosb,8034414.25,49
2022,3346,vosb,8647065.90,106
2022,3346,woman_owned,3885722.72,636
2022,3351,all,91487933.13,6933
2022,3351,small_business,72356420.63,4732
2022,3351,sdb,20851799.56,483
2022,3351,eight_a,14038808.88,63
2022,3351,wosb,20150717.93,1138
2022,3351,edwosb,12593663.54,69
2022,3351,hubzone,13929266.48,138
2022,3351,sdvosb,3820948.91,239
2022,3351,vosb,5661137.45,459
2022,3351,woman_owned,20371235.12,1199
2022,3352,all,16281217.50,2116
2022,3352,small_business,10418615.45,1242
2022,3352,sdb,4477583.66,139
2022,3352,eight_a,1334325.03,14
2022,3352,wosb,3022762.15,451
2022,3352,edwosb,2099331.26,114
2022,3352,hubzone,211169.51,133
2022,3352,sdvosb,1635371.85,31
2022,3352,vosb,1826370.60,37
2022,3352,woman_owned,3376461.47,551
2022,3353,all,763442087.87,17601
2022,3353,small_business,271026953.85,13337
2022,3353,sdb,58343795.36,2450
2022,3353,eight_a,9003666.01,126
2022,3353,wosb,43765555.39,2735
2022,3353,edwosb,5883291.94,436
2022,3353,hubzone,9844104.63,367
2022,3353,sdvosb,20029395.95,752
2022,3353,vosb,52955930.52,1574
2022,3353,woman_owned,45791383.18,3113
2022,3359,all,1067674767.64,79106
2022,3359,small_business,490484290.12,32457
2022,3359,sdb,139969003.11,7100
2022,3359,eight_a,35359389.63,213
2022,3359,wosb,90314375.07,7895
2022,3359,edwosb,34050548.05,3741
2022,3359,hubzone,65897612.35,1247
2022,3359,sdvosb,36736269.12,1010
2022,3359,vosb,49947540.90,2819
2022,3359,woman_owned,94657649.70,8566
2022,3361,all,1824641509.58,40648
2022,3361,small_business,628976409.59,17694
2022,3361,sdb,29982841.65,338
2022,3361,eight_a,24299571.21,83
2022,3361,wosb,14728499.47,896
2022,3361,edwosb,-348934.94,49
2022,3361,hubzone,96685085.40,1213
2022,3361,sdvosb,343603726.94,12469
2022,3361,vosb,357905679.72,12640
2022,3361,woman_owned,16418018.83,974
2022,3362,all,1256847039.00,6602
2022,3362,small_business,267832124.12,3229
2022,3362,sdb,52016937.80,644
2022,3362,eight_a,3697866.39,52
2022,3362,wosb,18027277.51,198
2022,3362,edwosb,567457.51,66
2022,3362,hubzone,12483233.59,106
2022,3362,sdvosb,4396394.16,427
2022,3362,vosb,30397879.31,552
2022,3362,woman_owned,22892696.06,276
2022,3363,all,566493810.81,28284
2022,3363,small_business,252770283.27,21758
2022,3363,sdb,33106253.26,2392
2022,3363,eight_a,5172500.25,171
2022,3363,wosb,20181079.43,2052
2022,3363,edwosb,5188375.83,433
2022,3363,hubzone,11887404.54,665
2022,3363,sdvosb,15549970.44,1019
2022,3363,vosb,26713898.19,3029
2022,3363,woman_owned,22273533.01,2352
2022,3364,all,87171978219.55,149685
2022,3364,small_business,3106915661.04,53230
2022,3364,sdb,852745818.63,6947
2022,3364,eight_a,125787108.28,740
2022,3364,wosb,340832569.63,7557
2022,3364,edwosb,59660809.69,2086
2022,3364,hubzone,140748544.23,2635
2022,3364,sdvosb,288327363.82,2917
2022,3364,vosb,414690415.65,7433
2022,3364,woman_owned,360542602.88,8801
2022,3365,all,8960934.45,45
2022,3365,small_business,1276088.14,33
2022,3365,sdb,290507.45,11
2022,3365,wosb,979006.62,9
2022,3365,edwosb,146504.00,1
2022,3365,hubzone,660000.00,1
2022,3365,sdvosb,-500.84,1
2022,3365,vosb,-500.84,1
2022,3365,woman_owned,979006.62,10
2022,3366,all,22655233223.05,23071
2022,3366,small_business,2179984519.28,10708
2022,3366,sdb,230434715.70,1509
2022,3366,eight_a,44625098.09,329
2022,3366,wosb,50338993.58,761
2022,3366,edwosb,3475114.58,121
2022,3366,hubzone,90018306.96,518
2022,3366,sdvosb,58667956.49,505
2022,3366,vosb,178589492.94,1463
2022,3366,woman_owned,87962407.81,971
2022,3369,all,6698843996.58,6270
2022,3369,small_business,227841721.53,2966
2022,3369,sdb,14346470.66,455
2022,3369,eight_a,3065979.03,34
2022,3369,wosb,11532440.10,390
2022,3369,edwosb,1231145.82,89
2022,3369,hubzone,5844207.10,172
2022,3369,sdvosb,8374006.81,240
2022,3369,vosb,10670908.16,365
2022,3369,woman_owned,18938386.04,572
2022,3371,all,337910932.61,6165
2022,3371,small_business,267800363.22,3398
2022,3371,sdb,136287391.65,1413
2022,3371,eight_a,58665970.01,385
2022,3371,wosb,14667554.21,446
2022,3371,edwosb,2784392.40,60
2022,3371,hubzone,12524419.02,188
2022,3371,sdvosb,42990952.54,407
2022,3371,vosb,49021918.28,529
2022,3371,woman_owned,24692311.67,623
2022,3372,all,758074100.71,54577
2022,3372,small_business,472646669.14,28230
2022,3372,sdb,160267593.27,3143
2022,3372,eight_a,89352729.24,13762
2022,3372,wosb,55164756.56,2133
2022,3372,edwosb,20433092.33,590
2022,3372,hubzone,32816021.02,640
2022,3372,sdvosb,163788538.79,2584
2022,3372,vosb,181103094.66,3371
2022,3372,woman_owned,105814017.44,15695
2022,3379,all,14181109.18,600
2022,3379,small_business,5671265.55,249
2022,3379,sdb,2957924.08,105
2022,3379,eight_a,13770.00,1
2022,3379,wosb,451725.68,20
2022,3379,edwosb,7626.57,1
2022,3379,hubzone,23718.63,4
2022,3379,sdvosb,488047.17,24
2022,3379,vosb,527156.20,25
2022,3379,woman_owned,476425.68,24
2022,3391,all,2554056322.06,60561
2022,3391,small_business,1070007754.96,31893
2022,3391,sdb,204392180.63,7442
2022,3391,eight_a,12799283.82,261
2022,3391,wosb,220127129.40,5080
2022,3391,edwosb,16920681.43,1215
2022,3391,hubzone,184081482.71,1062
2022,3391,sdvosb,662174419.14,8556
2022,3391,vosb,670320908.37,9751
2022,3391,woman_owned,227985270.17,5507
2022,3399,all,3368438777.77,260515
2022,3399,small_business,2984288317.48,198194
2022,3399,sdb,150598132.43,33820
2022,3399,eight_a,51762761.61,6308
2022,3399,wosb,75098231.48,36409
2022,3399,edwosb,17844674.73,8470
2022,3399,hubzone,54236882.67,6775
2022,3399,sdvosb,109399408.18,9512
2022,3399,vosb,181426406.32,34427
2022,3399,woman_owned,78844783.93,44070
2022,4221,all,0.00,1
2022,4221,small_business,0.00,1
2022,4221,sdb,0.00,1
2022,4221,hubzone,0.00,1
2022,4221,sdvosb,0.00,1
2022,4221,vosb,0.00,1
2022,4227,all,2416650.74,8
2022,4227,hubzone,2416650.74,8
2022,4231,all,31157282.33,505
2022,4231,small_business,20921685.47,183
2022,4231,sdb,1491024.95,56
2022,4231,eight_a,1402603.75,3
2022,4231,wosb,847270.08,37
2022,4231,edwosb,88292.91,5
2022,4231,hubzone,24051.00,13
2022,4231,sdvosb,412689.57,38
2022,4231,vosb,427678.78,39
2022,4231,woman_owned,853741.38,41
2022,4232,all,6864522.34,320
2022,4232,small_business,2549043.21,57
2022,4232,sdb,2180233.16,29
2022,4232,eight_a,1937537.23,8
2022,4232,wosb,278116.26,16
2022,4232,edwosb,83960.57,5
2022,4232,hubzone,-37890.68,7
2022,4232,sdvosb,1989385.05,13
2022,4232,vosb,1928451.09,23
2022,4232,woman_owned,367233.97,21
2022,4233,all,61896097.61,1705
2022,4233,small_business,11407056.45,362
2022,4233,sdb,1521203.44,15
2022,4233,eight_a,398190.62,1
2022,4233,wosb,629621.00,110
2022,4233,edwosb,137620.06,2
2022,4233,hubzone,46065.15,9
2022,4233,vosb,31533.00,1
2022,4233,woman_owned,1762209.79,116
2022,4234,all,1843023519.67,741230
2022,4234,small_business,601513471.13,103527
2022,4234,sdb,126196720.48,26761
2022,4234,eight_a,17329133.86,368
2022,4234,wosb,53809613.03,21664
2022,4234,edwosb,8526617.58,773
2022,4234,hubzone,20981186.91,5277
2022,4234,sdvosb,267809086.70,20660
2022,4234,vosb,277461036.95,23817
2022,4234,woman_owned,58603477.59,22289
2022,4235,all,1155992.33,62
2022,4235,small_business,961883.59,50
2022,4235,sdb,373263.09,23
2022,4235,wosb,268575.09,17
2022,4235,hubzone,15966.38,1
2022,4235,sdvosb,15966.38,1
2022,4235,vosb,97803.56,4
2022,4235,woman_owned,268575.09,17
2022,4236,all,305811551.25,21559
2022,4236,small_business,213987892.41,12447
2022,4236,sdb,6687447.50,182
2022,4236,eight_a,311913.79,12
2022,4236,wosb,10566423.82,1070
2022,4236,edwosb,4658659.46,73
2022,4236,hubzone,1844690.15,38
2022,4236,sdvosb,1588405.91,32
2022,4236,vosb,6034017.00,60
2022,4236,woman_owned,11261945.98,1124
2022,4237,all,34997624.55,131555
2022,4237,small_business,31714602.49,131262
2022,4237,sdb,2431293.64,533
2022,4237,eight_a,236113.67,14
2022,4237,wosb,841908.26,100
2022,4237,edwosb,292105.04,13
2022,4237,hubzone,97060.20,4
2022,4237,sdvosb,495569.88,34
2022,4237,vosb,569536.37,56
2022,4237,woman_owned,1388031.14,287
2022,4238,all,2444882562.42,160752
2022,4238,small_business,2095546928.78,33623
2022,4238,sdb,8730846.67,392
2022,4238,eight_a,1485411.01,151
2022,4238,wosb,1909404.38,715
2022,4238,edwosb,-5129.14,12
2022,4238,hubzone,986701.58,42
2022,4238,sdvosb,2752571.96,1179
2022,4238,vosb,3331798.87,1322
2022,4238,woman_owned,5102504.62,884
2022,4239,all,83235287.63,536
2022,4239,small_business,4851359.01,346
2022,4239,sdb,1176096.56,47
2022,4239,eight_a,91339.92,16
2022,4239,wosb,734220.44,41
2022,4239,edwosb,229868.32,19
2022,4239,hubzone,-13783.18,11
2022,4239,sdvosb,-26558.52,18
2022,4239,vosb,202654.47,33
2022,4239,woman_owned,846667.33,66
2022,4241,all,12957854.75,18914
2022,4241,small_business,9346425.87,18456
2022,4241,sdb,1456683.54,1555
2022,4241,eight_a,312389.81,1099
2022,4241,wosb,1150381.73,429
2022,4241,edwosb,419182.43,71
2022,4241,hubzone,309655.22,298
2022,4241,sdvosb,334817.79,417
2022,4241,vosb,759254.33,718
2022,4241,woman_owned,1336826.83,1376
2022,4242,all,1781431332.46,303040
2022,4242,small_business,213732423.00,24677
2022,4242,sdb,8975949.67,3113
2022,4242,wosb,201313450.79,21389
2022,4242,edwosb,17227.00,27
2022,4242,sdvosb,219487.25,79
2022,4242,vosb,219487.25,79
2022,4242,woman_owned,201313450.79,21390
2022,4243,all,109728468.69,160
2022,4243,small_business,1342031.76,33
2022,4243,sdb,227861.83,4
2022,4243,wosb,940277.33,20
2022,4243,edwosb,227861.83,4
2022,4243,woman_owned,940277.33,20
2022,4244,all,59206522.50,55222
2022,4244,small_business,45345624.89,53031
2022,4244,sdb,17406827.60,26940
2022,4244,eight_a,176839.00,2
2022,4244,wosb,13926977.90,17032
2022,4244,edwosb,375878.16,41
2022,4244,hubzone,190954.53,26
2022,4244,sdvosb,134319.14,11
2022,4244,vosb,204292.68,18
2022,4244,woman_owned,14318020.87,17060
2022,4245,all,39751.26,13
2022,4245,small_business,34526.26,10
2022,4245,sdb,56866.26,5
2022,4245,wosb,50164.70,5
2022,4245,edwosb,44939.70,2
2022,4245,woman_owned,50164.70,5
2022,4246,all,3069238.10,327
2022,4246,small_business,973853.53,278
2022,4246,sdb,242870.02,34
2022,4246,wosb,64580.15,44
2022,4246,sdvosb,21181.95,3
2022,4246,vosb,90517.93,6
2022,4246,woman_owned,139716.47,47
2022,4247,all,16272695.61,377
2022,4247,small_business,2756960.56,154
2022,4247,sdb,1509811.29,99
2022,4247,eight_a,330385.08,22
2022,4247,wosb,404725.89,30
2022,4247,edwosb,483480.18,22
2022,4247,hubzone,25649.42,3
2022,4247,sdvosb,637105.15,23
2022,4247,vosb,716860.66,34
2022,4247,woman_owned,484495.02,37
2022,4248,all,100042.55,7
2022,4249,all,9476924.49,454
2022,4249,small_business,2955160.41,159
2022,4249,sdb,414660.52,49
2022,4249,eight_a,224285.88,10
2022,4249,wosb,374294.96,33
2022,4249,edwosb,29626.00,3
2022,4249,sdvosb,12416.73,3
2022,4249,vosb,12416.73,3
2022,4249,woman_owned,455227.85,82
2022,4251,all,46624704.35,350
2022,4251,small_business,36839399.78,293
2022,4251,sdb,11684718.46,86
2022,4251,eight_a,0.00,3
2022,4251,wosb,-152927.92,38
2022,4251,edwosb,29315.10,4
2022,4251,hubzone,0.00,2
2022,4251,sdvosb,190000.00,8
2022,4251,vosb,2961000.00,25
2022,4251,woman_owned,-115879.63,44
2022,4411,all,3402095.73,53
2022,4411,small_business,2707670.93,21
2022,4411,sdb,2620696.90,15
2022,4411,wosb,9365.08,2
2022,4411,hubzone,149000.00,1
2022,4411,sdvosb,280698.40,5
2022,4411,vosb,300403.40,6
2022,4411,woman_owned,2319658.58,9
2022,4412,all,60594915.28,776
2022,4412,small_business,17590279.28,451
2022,4412,sdb,2311227.09,96
2022,4412,eight_a,270523.82,11
2022,4412,wosb,1932941.76,64
2022,4412,edwosb,741849.78,38
2022,4412,hubzone,1007417.09,31
2022,4412,sdvosb,1159216.19,40
2022,4412,vosb,2057729.74,85
2022,4412,woman_owned,2069544.29,70
2022,4413,all,8688064.92,272
2022,4413,small_business,1364281.36,76
2022,4413,sdb,502989.72,31
2022,4413,wosb,625052.37,20
2022,4413,edwosb,214721.40,12
2022,4413,hubzone,19152.40,2
2022,4413,sdvosb,23773.80,2
2022,4413,vosb,23773.80,8
2022,4413,woman_owned,625052.37,20
2022,4421,all,2277269.14,123
2022,4421,small_business,218015.58,15
2022,4421,sdb,135259.95,14
2022,4421,wosb,60811.64,8
2022,4421,edwosb,15781.00,1
2022,4421,hubzone,52113.50,3
2022,4421,vosb,14816.19,2
2022,4421,woman_owned,131402.56,10
2022,4422,all,942804.25,60
2022,4422,small_business,385331.45,13
2022,4422,sdb,201135.38,7
2022,4422,eight_a,-5905.00,1
2022,4422,wosb,14533.10,2
2022,4422,edwosb,3500.00,1
2022,4422,hubzone,42676.55,2
2022,4422,sdvosb,161000.00,2
2022,4422,vosb,161000.00,2
2022,4422,woman_owned,14533.10,2
2022,4431,all,487980552.45,5254
2022,4431,small_business,339477644.89,2545
2022,4431,sdb,151435260.52,528
2022,4431,eight_a,13576765.76,213
2022,4431,wosb,1180812.11,55
2022,4431,edwosb,545207.08,30
2022,4431,hubzone,16545240.88,472
2022,4431,sdvosb,289895.32,17
2022,4431,vosb,73408624.66,739
2022,4431,woman_owned,150043509.22,531
2022,4441,all,301857651.19,177127
2022,4441,small_business,21123101.92,21598
2022,4441,sdb,5972037.51,7905
2022,4441,eight_a,272533.47,164
2022,4441,wosb,3478348.03,3150
2022,4441,edwosb,2506851.79,2960
2022,4441,hubzone,1651368.58,2171
2022,4441,sdvosb,1248406.90,214
2022,4441,vosb,2780721.67,470
2022,4441,woman_owned,4836244.22,5623
2022,4442,all,5847963.56,53
